time_s,position_mm,velocity_m_s,current_A,force_N,restoring_force_N,back_emf_V,flux_linkage_Wb
0.0028,1.939392970483484e-06,1.5148313758930661e-05,0.061130715627577506,6.06766172197621,5.0000029090894555,0.0008315714105846064,0.543337578534383
0.0029000000000000002,5.23365570118782e-06,3.2942627307043276e-05,0.06324438156786315,6.494275926297114,5.000007850483552,0.0030660631625864378,0.5621147087914742
0.003,1.1018365224914736e-05,5.784709523726926e-05,0.0653533554862141,6.934416387488158,5.000016527547837,0.006855416045630559,0.5808502079769482
0.0031000000000000003,2.0027074515208894e-05,9.008709290294136e-05,0.06745762706968987,7.388415166879181,5.000030040611773,0.012407586271952027,0.5995586619504963
0.0032,3.301642568261535e-05,0.00012989351167406473,0.06955713271566513,7.854372110887031,5.0000495246385235,0.019960468817611977,0.6181721038187097
0.0033,5.0762981160435965e-05,0.00017746555477820644,0.07165203539666735,8.335023157542134,5.00007614447174,0.030104079752344037,0.6367919898059712
0.0034000000000000002,7.406778166004067e-05,0.00023304800499604646,0.07374216001381362,8.827573568429518,5.00011110167249,0.04222625889919978,0.6553604217150006
0.0035,0.00010375168627090697,0.00029683904610866346,0.0758275209955577,9.333933429427333,5.000155627529407,0.05673495285583858,0.6738780365161466
0.0036000000000000003,0.00014065855388493664,0.00036906867614029573,0.07790811706903486,9.854169364993853,5.000210987830828,0.07469508831039252,0.6924030083164006
0.0037,0.00018565535212757114,0.000449967982426346,0.07998378888905697,10.38491443251786,5.0002784830281914,0.09445800006773332,0.7108161160717569
0.0038,0.00023962654361935507,0.0005397119149178403,0.08205470378815016,10.93092506514319,5.000359439815429,0.11859438665718229,0.7292508239276865
0.0039000000000000003,0.0003034820111533522,0.0006385546753399699,0.08412068872349956,11.48727964678766,5.00045522301673,0.1426964878546462,0.7475778988997244
0.004,0.0003781488527269673,0.0007466684157361519,0.08618181414676071,12.05828746987009,5.0005672232790905,0.17766687073471485,0.7659143187796665
0.0041,0.0004645785613782344,0.0008642970865126689,0.0882379741218194,12.64020584106885,5.000696867842067,0.21024780795280296,0.7841812543393745
0.004200000000000001,0.0005637407849848796,0.0009916222360664489,0.090289170572276,13.23535725198536,5.0008456111774775,0.24989218862388216,0.8024188265208181
0.0043,0.0006766271946595368,0.0011288640967465793,0.09233531400121206,13.84194162303324,5.00101494079199,0.29523034315746666,0.8205585795470582
0.0044,0.0008042484821379305,0.0012762128747839338,0.09437652010360259,14.46287373657484,5.001206372723207,0.3432242966985495,0.8387758114499982
0.0045000000000000005,0.0009476392152227437,0.001433907330848128,0.09641243527253653,15.0947297829437,5.0014214588228345,0.3971558671680587,0.8568727599453072
0.0046,0.001107852128847757,0.0016021291362501415,0.09844321692491054,15.73939819651452,5.001661778193272,0.4545073510755186,0.8749694678972342
0.0047,0.0012859612698366404,0.0017810914098888293,0.10046867878538784,16.39598249324637,5.001928941904755,0.5202794235656427,0.892993300122265
0.0048000000000000004,0.00148306050007776,0.0019709923024111902,0.10248882108563867,17.06531552327391,5.002224590750116,0.5928297624428313,0.9110071375904994
0.0049,0.001700264881873084,0.0021720438179532522,0.10450350993757891,17.74473587502382,5.00255039732281,0.6713611966303596,0.9289457786155353
0.005,0.0019387062394645783,0.002384413575914936,0.10651276996234509,18.43655833759482,5.002908059359197,0.7545387061456925,0.9468742721195321
0.0051,0.0021995370141864655,0.002608307747218864,0.10851645943403651,19.13777066474878,5.0032993055212795,0.844625363141969,0.9647195144838251
0.005200000000000001,0.0024839252411737317,0.002843882269872656,0.11051449288251308,19.85108331998509,5.00372588786176,0.9503685996724531,0.9825245215210363
0.0053,0.0027930590638812008,0.00309133822707471,0.11250691799249019,20.57901388582619,5.004189588595822,1.0514836848983096,1.000336108549223
0.0054,0.0031281509270840568,0.00335091863202855,0.11449339403094885,21.31834625304289,5.004692226390626,1.1745217216985087,1.018106086961827
0.0055000000000000005,0.0034904322136646666,0.0036228128658060887,0.11647408299008531,22.06866843936012,5.005235648320497,1.283257767622898,1.035810810463641
0.0056,0.0038811525548970056,0.003907203412323414,0.11844864637627751,22.83115940691958,5.005821728832346,1.4264667968812508,1.053508770354091
0.0057,0.004301581792259494,0.004204292373624868,0.12041740058636571,23.60474033164662,5.006452372688389,1.5355365086391568,1.071151302641237
0.0058000000000000005,0.004753008176220245,0.004514263839607506,0.12237972702412256,24.39095943202491,5.0071295122643305,1.7023699172487292,1.088666661227313
0.0059,0.005236740943380594,0.004837327671603514,0.12433543323884519,25.18566730637613,5.007855111415071,1.8996490825328693,1.106200940716955
0.006,0.0057541033975325485,0.005173624541519532,0.12628487820372086,25.98152494386672,5.008631155096299,2.054712046129326,1.123774149593616
0.0061,0.006306420674665787,0.005523172771332374,0.12822781813019793,26.80658464302627,5.009459631011999,2.2191455597584735,1.141437328994444
0.006200000000000001,0.006895066493485716,0.005886458188199279,0.1301651258616838,27.63363135691074,5.010342599740229,2.286505463539667,1.158812984594577
0.0063,0.007521417793567591,0.006263513000818785,0.1320951816555691,28.47899531739076,5.011282126690351,2.5361331500610618,1.176291310154024
0.0064,0.008186881948967306,0.006654641553997126,0.13401871624899359,29.3291978006935,5.012280322923451,2.698762597621507,1.1936311521372
0.006500000000000001,0.008892874300163304,0.0070599235119599615,0.13593517252844284,30.19103873603296,5.013339311450245,2.925264992612365,1.210940208448238
0.0066,0.0096408294837336,0.007479551835703004,0.13784507250531233,31.07112415980395,5.0144612442256005,3.1035161505708335,1.228306006402844
0.0067,0.010432212438829866,0.007913829550962644,0.13974814042816416,31.95616256633897,5.015648318658245,3.293156498273071,1.245570417798513
0.0068000000000000005,0.011268496251005601,0.008362838121757324,0.14164474662575863,32.86047090057942,5.016902744376508,3.4583340790661006,1.262849103656917
0.006900000000000001,0.01215118601010834,0.008826897591027373,0.1435344868450979,33.7686646656931,5.018226779015163,3.6527984779881923,1.280039488373228
0.007,0.013081793165688868,0.009306071555805337,0.14541650860496708,34.68763209016328,5.019622689748533,3.929679466834501,1.297189795886366
0.0071,0.014061847003603429,0.009800538379145584,0.1472905667968374,35.6244270094874,5.021092770505405,4.227912245876003,1.31438947104011
0.007200000000000001,0.01509290639858296,0.010310593949795286,0.14915726247896252,36.56839926482139,5.022639359597874,4.460798342791051,1.33151093503885
0.0073,0.016176542060071186,0.010836356614882341,0.1510161074845334,37.51796401947062,5.024264813090107,4.7421865340666605,1.348483933080703
0.0074,0.017314333886903392,0.011377918268322018,0.15286561386639064,38.4869821418188,5.025971500830355,5.1691514760598825,1.365584325551108
0.007500000000000001,0.018507894064803913,0.01193560177900516,0.1547054996630988,39.47501032038382,5.027761841097206,5.59959086565844,1.38244810881372
0.0076,0.01975886632350323,0.012509722586993266,0.15653442081546465,40.46131977636789,5.029638299485255,6.171716622575035,1.399374955331928
0.0077,0.021068891384664033,0.013100250611607977,0.1583543019826894,41.45913631530451,5.031603337076996,6.557825484803517,1.416187564629705
0.0078000000000000005,0.022439629000788545,0.013707376161245104,0.16016381062030904,42.46271381580139,5.0336594435011826,7.0706122240431855,1.432959857745638
0.0079,0.023872748374200226,0.014331193734116777,0.16196045082449112,43.47997345738079,5.0358091225613,7.804114977530639,1.449741232220236
0.008,0.025369941354836594,0.014971929806363764,0.16374765941200198,44.50878814591063,5.038054912032255,8.222522232688378,1.466486433209565
0.0081,0.02693291889086276,0.015629775360261732,0.16552482811113595,45.54875946450796,5.040399378336294,8.694465078875206,1.483207642733284
0.0082,0.028563410360365905,0.01630491469503127,0.16729187925895933,46.60448021637907,5.0428451155405485,9.171023966598948,1.500116125752396
0.0083,0.03026317122170375,0.016997608613378574,0.16905125324422085,47.66335630317888,5.045394756832556,9.405519289891119,1.516650763468346
0.008400000000000001,0.03203396201895221,0.017707907972484355,0.17080203672197078,48.73973735907995,5.048050943028429,9.757875438647709,1.533302178563407
0.0085,0.03387757229356072,0.01843610274608521,0.17254017327397833,49.85582286660868,5.050816358440341,10.457388065343793,1.550054594764456
0.0086,0.035795857579016176,0.019182852854554677,0.17427036145139724,50.95364373000739,5.053693786368524,10.721344035446444,1.566620867171388
0.008700000000000001,0.037790642781044395,0.019947852020282,0.1759905805133619,52.06555082810107,5.0566859641715665,11.182210347790948,1.583185035682084
0.0088,0.03986377609117913,0.020731333101347487,0.17769982883905297,53.19070350961894,5.059795664136769,11.729501603794297,1.59963276697553
0.0089,0.042017127581056336,0.021533514898772185,0.17939549425421794,54.33314902785684,5.0630256913715845,12.518161686438424,1.616331247256493
0.009000000000000001,0.044252595943161055,0.02235468362104695,0.18107979858829837,55.47691191578875,5.066378893914742,13.079149073456362,1.632746111999658
